date	cases	recoveries	deaths
2020-06-30	355	335	0
2020-07-01	355	336	0
2020-07-02	355	340	0
2020-07-03	355	340	0
2020-07-04	355	340	0
2020-07-05	355	340	0
2020-07-06	369	341	0
2020-07-07	369	342	0
2020-07-08	369	347	0
2020-07-09	369	347	0
2020-07-10	369	350	0
2020-07-11	370	350	0
2020-07-12	372	350	0
2020-07-13	372	350	0
2020-07-14	373	352	0
2020-07-15	381	353	0
2020-07-16	381	353	0
2020-07-17	382	357	0
2020-07-18	382	357	0
2020-07-19	383	357	0
2020-07-20	384	360	0
2020-07-21	396	365	0
2020-07-22	408	365	0
2020-07-23	412	365	0
2020-07-24	413	365	0
2020-07-25	417	365	0
2020-07-26	420	365	0
2020-07-27	431	365	0
2020-07-28	438	369	0
2020-07-29	450	369	0
2020-07-30	464	369	0
2020-07-31	546	373	2
2020-08-01	586	373	3
2020-08-02	620	373	6
2020-08-03	642	374	6
2020-08-04	670	378	8
2020-08-05	713	381	8
2020-08-06	747	392	10
2020-08-07	784	395	10
2020-08-08	810	395	10
2020-08-09	841	395	11
2020-08-10	847	399	15
2020-08-11	863	399	16
2020-08-12	880	403	17
2020-08-13	905	421	20
2020-08-14	929	437	21
2020-08-15	950	447	23
2020-08-16	962	456	24
2020-08-17	976	467	24
2020-08-18	989	525	25
2020-08-19	993	533	25
2020-08-20	1007	542	25
2020-08-21	1009	545	25
2020-08-22	1014	563	26
2020-08-23	1016	568	27
2020-08-24	1022	588	27
2020-08-25	1029	592	27
2020-08-26	1034	632	29
2020-08-27	1036	637	30
2020-08-28	1038	663	30
2020-08-29	1040	677	32
2020-08-30	1040	695	32
2020-08-31	1044	707	34
2020-09-01	1044	735	34
2020-09-02	1046	746	34
2020-09-03	1046	755	35
2020-09-04	1049	786	35
2020-09-05	1049	805	35
2020-09-06	1049	815	35
2020-09-07	1049	853	35
2020-09-08	1054	868	35
2020-09-09	1059	890	35
2020-09-10	1059	893	35
2020-09-11	1060	902	35
2020-09-12	1060	910	35
2020-09-13	1063	918	35
2020-09-14	1063	926	35
2020-09-15	1063	931	35
2020-09-16	1063	936	35
2020-09-17	1066	940	35
2020-09-18	1068	941	35
2020-09-19	1068	942	35
2020-09-20	1068	942	35
2020-09-21	1068	947	35
2020-09-22	1068	957	35
2020-09-23	1069	991	35
2020-09-24	1069	991	35
2020-09-25	1069	999	35
2020-09-26	1069	999	35
2020-09-27	1074	999	35
2020-09-28	1077	999	35
2020-09-29	1094	1007	35
2020-09-30	1094	1010	35
2020-10-01	1095	1018	35
2020-10-02	1096	1020	35
2020-10-03	1096	1020	35
2020-10-04	1096	1020	35
2020-10-05	1097	1022	35
2020-10-06	1098	1023	35
2020-10-07	1099	1023	35
2020-10-08	1100	1023	35
2020-10-09	1105	1024	35
2020-10-10	1107	1024	35
2020-10-11	1109	1024	35
2020-10-12	1110	1025	35
2020-10-13	1113	1026	35
2020-10-14	1122	1029	35
2020-10-15	1124	1030	35
2020-10-16	1124	1031	35
2020-10-17	1126	1031	35
2020-10-18	1134	1031	35
2020-10-19	1140	1046	35
2020-10-20	1141	1046	35
2020-10-21	1144	1046	35
2020-10-22	1148	1049	35
2020-10-23	1148	1049	35
2020-10-24	1160	1051	35
2020-10-25	1168	1057	35
2020-10-26	1169	1061	35
2020-10-27	1172	1062	35
2020-10-28	1173	1062	35
2020-10-29	1177	1062	35
2020-10-30	1177	1062	35
2020-10-31	1180	1062	35
2020-11-01	1180	1063	35
2020-11-02	1192	1065	35
2020-11-03	1202	1069	35
2020-11-04	1206	1069	35
2020-11-05	1207	1069	35
2020-11-06	1212	1070	35
2020-11-07	1213	1070	35
2020-11-08	1213	1070	35
2020-11-09	1215	1087	35
2020-11-10	1226	1087	35
2020-11-11	1252	1091	35
2020-11-12	1253	1093	35
2020-11-13	1256	1101	35
2020-11-14	1256	1103	35
2020-11-15	1281	1103	35
2020-11-16	1283	1124	35
2020-11-17	1288	1124	35
2020-11-18	1300	1124	35
2020-11-19	1304	1142	35
2020-11-20	1305	1142	35
2020-11-21	1306	1142	35
2020-11-22	1307	1142	35
2020-11-23	1312	1151	35
2020-11-24	1316	1153	35
2020-11-25	1321	1153	35
2020-11-26	1331	1166	35
2020-11-27	1339	1170	35
2020-11-28	1341	1179	35
2020-11-29	1343	1179	35
2020-11-30	1346	1179	35
2020-12-01	1351	1195	35
2020-12-02	1358	1201	35
2020-12-03	1361	1209	35
2020-12-04	1361	1220	35
2020-12-05	1365	1220	35
2020-12-06	1366	1220	35
2020-12-07	1367	1224	35
2020-12-08	1377	1224	35
2020-12-09	1381	1225	35
2020-12-10	1385	1225	35
2020-12-11	1391	1238	35
2020-12-12	1395	1238	35
2020-12-13	1397	1241	35
2020-12-14	1402	1246	35
2020-12-15	1405	1252	35
2020-12-16	1405	1252	35
2020-12-17	1407	1263	35
2020-12-18	1410	1266	35
2020-12-19	1411	1269	35
2020-12-20	1413	1269	35
2020-12-21	1414	1269	35
2020-12-22	1420	1281	35
2020-12-23	1421	1281	35
2020-12-24	1433	1281	35
2020-12-25	1439	1303	35
2020-12-26	1440	1303	35
2020-12-27	1441	1303	35
2020-12-28	1451	1318	35
2020-12-29	1454	1319	35
2020-12-30	1456	1323	35
2020-12-31	1465	1325	35
2021-01-01	1474	1325	35
2021-01-02	1482	1335	35
2021-01-03	1492	1337	35
2021-01-04	1497	1339	35
2021-01-05	1504	1339	35
2021-01-06	1505	1353	35
2021-01-07	1509	1353	35
2021-01-08	1512	1357	35
2021-01-09	1513	1361	35
2021-01-10	1514	1361	35
2021-01-11	1515	1361	35
2021-01-12	1520	1361	35
2021-01-13	1521	1369	35
2021-01-14	1531	1369	35
2021-01-15	1536	1380	35
2021-01-16	1537	1380	35
2021-01-17	1537	1380	35
2021-01-18	1539	1402	35
2021-01-19	1540	1402	35
2021-01-20	1544	1406	35
2021-01-21	1546	1411	35
2021-01-22	1548	1411	35
2021-01-23	1548	1411	35
2021-01-24	1548	1411	35
2021-01-25	1549	1425	35
2021-01-26	1551	1430	35
2021-01-27	1551	1430	35
2021-01-28	1642	1430	35
2021-01-29	1705	1448	35
2021-01-30	1767	1456	35
2021-01-31	1817	1457	35
2021-02-01	1850	1460	35
2021-02-02	1882	1461	35
2021-02-03	1911	1461	35
2021-02-04	1957	1465	35
2021-02-05	1976	1465	35
2021-02-06	1981	1468	35
2021-02-07	2001	1472	35
2021-02-08	2050	1472	35
2021-02-09	2069	1474	35
2021-02-10	2091	1480	35
2021-02-11	2140	1531	35
2021-02-12	2142	1531	35
2021-02-13	2195	1531	35
2021-02-14	2228	1534	35
2021-02-15	2269	1541	35
2021-02-16	2311	1573	35
2021-02-17	2329	1580	35
2021-02-18	2347	1605	35
2021-02-19	2362	1627	35
2021-02-20	2368	1627	35
2021-02-21	2383	1717	35
2021-02-22	2392	1717	35
2021-02-23	2401	1717	35
2021-02-24	2412	1790	35
2021-02-25	2420	1804	35
2021-02-26	2426	1839	35
2021-02-27	2432	1844	35
