date	cases	recoveries	deaths
2020-05-30	322	40	35
2020-05-31	339	51	37
2020-06-01	339	52	37
2020-06-02	354	52	37
2020-06-03	377	56	40
2020-06-04	382	62	40
2020-06-05	391	62	40
2020-06-06	470	62	43
2020-06-07	495	64	45
2020-06-08	510	73	47
2020-06-09	551	73	47
2020-06-10	546	80	50
2020-06-11	579	97	52
2020-06-12	644	97	52
2020-06-13	651	99	56
2020-06-14	658	101	56
2020-06-15	676	108	56
2020-06-16	701	115	59
2020-06-17	736	122	59
2020-06-18	761	129	61
2020-06-19	784	137	63
2020-06-20	809	140	66
2020-06-21	853	143	67
2020-06-22	854	145	69
2020-06-23	861	147	69
2020-06-24	892	149	69
2020-06-25	938	152	70
2020-06-26	984	171	73
2020-06-27	1039	172	74
2020-06-28	1057	172	76
2020-06-29	1082	177	80
2020-06-30	1109	187	81
2020-07-01	1129	201	82
2020-07-02	1159	219	82
2020-07-03	1178	233	83
2020-07-04	1192	250	83
2020-07-05	1208	268	87
2020-07-06	1218	299	90
2020-07-07	1252	317	92
2020-07-08	1342	329	94
2020-07-09	1468	356	95
2020-07-10	1570	361	97
2020-07-11	1637	366	100
2020-07-12	1660	367	103
2020-07-13	1680	375	106
2020-07-14	1697	391	106
2020-07-15	1741	403	106
2020-07-16	1769	418	107
2020-07-17	1797	501	109
2020-07-18	1851	574	109
2020-07-19	1962	634	111
2020-07-20	1962	634	111
2020-07-21	2000	685	111
2020-07-22	2077	811	112
2020-07-23	2120	923	119
2020-07-24	2162	978	119
2020-07-25	2216	1000	120
2020-07-27	2263	1040	122
2020-07-28	2313	1066	123
2020-07-30	2502	1189	129
2020-07-31	2580	1205	132
2020-08-02	2668	1304	133
2020-08-03	2746	1353	134
2020-08-04	2776	1391	134
2020-08-05	2794	1426	134
2020-08-06	2822	1457	135
2020-08-07	2840	1487	138
2020-08-09	2860	1575	138
2020-08-10	2976	1638	140
2020-08-11	3012	1689	143
2020-08-12	3025	1719	143
2020-08-14	3211	1821	143
2020-08-15	3211	1821	143
2020-08-16	3282	1967	146
2020-08-17	3288	2035	147
2020-08-18	3315	2117	148
2020-08-19	3336	2155	148
2020-08-20	3401	2191	149
2020-08-21	3451	2325	149
2020-08-22	3522	2354	149
2020-08-23	3552	2421	149
2020-08-24	3554	2455	154
2020-08-25	3598	2485	154
2020-08-26	3613	2519	155
2020-08-29	3751	2650	155
2020-08-30	3833	2702	156
2020-08-31	3848	2738	156
2020-09-01	3893	2771	156
2020-09-02	3908	2822	157
2020-09-03	3942	2857	158
2020-09-04	3972	2897	158
2020-09-05	3990	2940	158
2020-09-06	3990	2940	158
2020-09-07	4003	3012	160
2020-09-08	4024	3030	160
2020-09-10	4046	3054	160
2020-09-11	4046	3054	160
2020-09-12	4105	3156	160
2020-09-13	4149	3168	161
2020-09-14	4165	3208	162
2020-09-15	4171	3234	162
2020-09-16	4171	3234	162
2020-09-17	4212	3270	165
2020-09-18	4232	3295	165
2020-09-19	4254	3325	167
2020-09-20	4295	3351	168
2020-09-21	4317	3371	170
2020-09-22	4329	3399	171
2020-09-23	4335	3415	171
2020-09-24	4357	3451	172
2020-09-25	4390	3463	172
2020-09-26	4412	3497	173
2020-09-27	4437	3519	173
2020-09-28	4444	3555	173
2020-09-29	4456	3575	175
2020-09-30	4487	3596	176
2020-10-01	4487	3596	176
2020-10-02	4530	3658	177
2020-10-03	4551	3683	177
2020-10-04	4576	3710	177
2020-10-05	4595	3751	178
2020-10-06	4630	3766	178
2020-10-07	4652	3817	179
2020-10-08	4685	3840	179
2020-10-09	4704	3875	180
2020-10-10	4704	3875	180
2020-10-11	4798	3952	180
2020-10-12	4803	4000	181
2020-10-13	4812	4020	181
2020-10-14	4857	4042	182
2020-10-15	4868	4072	183
2020-10-16	4868	4072	183
2020-10-17	4959	4142	185
2020-10-18	4985	4183	186
2020-10-19	5026	4207	188
2020-10-20	5048	4234	190
2020-10-21	5075	4258	192
2020-10-22	5087	4284	194
2020-10-23	5132	4312	194
2020-10-24	5176	4341	195
2020-10-25	5209	4374	195
2020-10-26	5232	4405	195
2020-10-27	5243	4430	197
2020-10-28	5287	4445	199
2020-10-29	5351	4481	200
2020-10-30	5388	4517	200
2020-10-31	5407	4542	204
2020-11-01	5428	4566	204
2020-11-02	5452	4585	205
2020-11-03	5452	4585	205
2020-11-04	5452	4585	205
2020-11-05	5452	4585	205
2020-11-06	5452	4585	205
2020-11-07	5452	4585	205
2020-11-08	5452	4585	205
2020-11-10	5638	4751	213
2020-11-10	5638	4751	213
2020-11-11	5790	4810	216
2020-11-12	5790	4810	216
2020-11-13	5827	4861	216
