date	cases	recoveries	deaths
2020-05-30	126	52	4
2020-05-31	128	61	4
2020-06-01	128	61	4
2020-06-02	128	61	4
2020-06-03	129	64	4
2020-06-04	129	70	4
2020-06-05	136	78	4
2020-06-06	139	86	4
2020-06-07	159	93	4
2020-06-08	159	93	4
2020-06-09	159	93	4
2020-06-10	159	94	4
2020-06-11	159	95	4
2020-06-12	159	95	4
2020-06-13	168	96	4
2020-06-14	170	115	4
2020-06-15	171	121	4
2020-06-16	172	125	4
2020-06-17	172	129	4
2020-06-18	172	130	4
2020-06-19	173	130	4
2020-06-20	173	131	4
2020-06-21	173	132	4
2020-06-22	176	132	4
2020-06-23	179	140	4
2020-06-24	180	141	5
2020-06-25	181	145	5
2020-06-26	183	147	5
2020-06-27	184	152	5
2020-06-28	186	153	5
2020-06-29	186	153	5
2020-06-30	189	153	5
2020-07-01	186	157	5
2020-07-02	186	158	5
2020-07-03	186	159	5
2020-07-04	191	161	6
2020-07-05	191	163	6
2020-07-06	191	163	6
2020-07-07	191	164	6
2020-07-08	193	164	6
2020-07-09	193	164	6
2020-07-10	193	165	6
2020-07-11	193	165	6
2020-07-12	193	166	6
2020-07-13	193	166	6
2020-07-14	194	168	6
2020-07-15	195	175	6
2020-07-16	195	175	6
2020-07-17	195	175	6
2020-07-18	195	175	6
2020-07-19	196	176	6
2020-07-20	196	176	6
2020-07-21	196	178	6
2020-07-22	196	181	6
2020-07-23	200	184	6
2020-07-24	201	184	6
2020-07-25	201	185	6
2020-07-27	202	185	7
2020-07-28	202	185	7
2020-07-30	207	188	7
2020-07-31	207	188	7
2020-08-02	213	189	7
2020-08-03	213	189	7
2020-08-04	213	191	7
2020-08-05	215	192	7
2020-08-06	215	194	7
2020-08-07	216	195	7
2020-08-09	216	195	7
2020-08-10	216	195	7
2020-08-11	216	195	7
2020-08-12	220	196	7
2020-08-14	223	197	7
2020-08-15	223	197	7
2020-08-16	223	197	7
2020-08-17	227	197	7
2020-08-18	228	197	7
2020-08-19	233	197	7
2020-08-20	233	197	7
2020-08-21	235	199	7
2020-08-22	236	206	7
2020-08-23	238	206	8
2020-08-24	239	207	8
2020-08-25	239	210	8
2020-08-26	239	212	8
2020-08-29	241	218	8
2020-08-30	241	219	8
2020-08-31	243	220	8
2020-09-01	244	220	8
2020-09-02	245	220	9
2020-09-03	249	221	11
2020-09-04	249	222	11
2020-09-05	252	224	11
2020-09-06	252	224	11
2020-09-07	252	226	11
2020-09-08	257	226	11
2020-09-10	261	228	11
2020-09-11	261	228	11
2020-09-12	269	229	11
2020-09-13	271	231	11
2020-09-14	271	231	11
2020-09-15	272	232	11
2020-09-16	272	232	11
2020-09-17	278	232	11
2020-09-18	289	233	11
2020-09-19	297	233	12
2020-09-20	320	233	12
2020-09-21	321	234	12
2020-09-22	330	238	13
2020-09-23	344	240	14
2020-09-24	348	243	15
2020-09-25	354	243	15
2020-09-26	375	247	15
2020-09-27	375	247	15
2020-09-28	393	250	15
2020-09-29	402	256	15
2020-09-30	410	267	15
2020-10-01	410	267	15
2020-10-02	450	291	17
2020-10-03	461	307	17
2020-10-04	466	310	17
2020-10-05	467	312	18
2020-10-06	491	324	19
2020-10-07	514	328	20
2020-10-08	528	335	21
2020-10-09	539	355	21
2020-10-10	539	355	21
2020-10-11	568	375	21
2020-10-12	569	379	24
2020-10-13	586	406	25
2020-10-14	596	410	25
2020-10-15	617	413	25
2020-10-16	617	413	25
2020-10-17	668	436	25
2020-10-18	685	439	26
2020-10-19	687	449	27
2020-10-20	726	462	28
2020-10-21	762	479	30
2020-10-22	775	494	30
2020-10-23	787	512	31
2020-10-24	799	519	33
2020-10-25	817	558	33
2020-10-26	821	590	33
2020-10-27	838	603	33
2020-10-28	848	613	34
2020-10-29	855	624	34
2020-10-30	855	628	34
2020-10-31	857	647	34
2020-11-01	876	652	34
2020-11-02	878	672	36
2020-11-03	878	672	36
2020-11-04	878	672	36
2020-11-05	878	672	36
2020-11-06	878	672	36
2020-11-07	878	672	36
2020-11-08	878	672	36
2020-11-10	1047	745	41
2020-11-10	1047	745	41
2020-11-11	1114	812	44
2020-11-12	1114	812	44
2020-11-13	1126	835	44
