date	cases	recoveries	deaths
2020-05-30	162	49	2
2020-05-31	168	55	2
2020-06-01	168	55	2
2020-06-02	172	55	2
2020-06-03	172	55	2
2020-06-04	173	57	2
2020-06-05	175	74	2
2020-06-06	178	74	2
2020-06-07	179	74	2
2020-06-08	179	74	2
2020-06-09	183	75	2
2020-06-10	191	84	2
2020-06-11	195	85	2
2020-06-12	200	86	2
2020-06-13	205	86	3
2020-06-14	208	87	3
2020-06-15	209	87	3
2020-06-16	212	94	3
2020-06-17	214	96	3
2020-06-18	219	118	3
2020-06-19	222	126	3
2020-06-20	222	128	3
2020-06-21	224	128	3
2020-06-22	224	128	3
2020-06-23	224	129	3
2020-06-24	225	145	3
2020-06-25	233	149	3
2020-06-26	233	150	3
2020-06-27	234	152	3
2020-06-28	236	152	3
2020-06-29	237	153	4
2020-06-30	239	153	4
2020-07-01	242	165	4
2020-07-02	244	170	4
2020-07-03	249	170	4
2020-07-04	253	171	4
2020-07-05	255	177	4
2020-07-06	265	184	4
2020-07-07	266	185	4
2020-07-08	266	186	4
2020-07-09	272	186	4
2020-07-10	276	187	4
2020-07-11	282	188	4
2020-07-12	286	193	4
2020-07-13	286	196	4
2020-07-14	292	198	4
2020-07-15	292	202	4
2020-07-16	296	202	4
2020-07-17	301	203	4
2020-07-18	339	205	5
2020-07-19	368	212	5
2020-07-20	368	212	5
2020-07-21	371	213	5
2020-07-22	376	216	5
2020-07-23	386	230	5
2020-07-24	387	232	5
2020-07-25	388	232	5
2020-07-27	392	232	5
2020-07-28	396	234	5
2020-07-30	430	292	6
2020-07-31	433	292	6
2020-08-02	460	295	6
2020-08-03	460	295	6
2020-08-04	471	304	6
2020-08-05	481	306	6
2020-08-06	492	345	6
2020-08-07	536	350	6
2020-08-09	551	362	6
2020-08-10	557	385	6
2020-08-11	558	391	6
2020-08-12	571	399	7
2020-08-14	595	437	7
2020-08-15	595	437	7
2020-08-16	605	450	7
2020-08-17	607	451	7
2020-08-18	620	485	7
2020-08-19	634	510	7
2020-08-20	640	511	7
2020-08-21	643	512	7
2020-08-22	647	518	7
2020-08-23	649	518	8
2020-08-24	659	524	9
2020-08-25	659	524	9
2020-08-26	711	546	11
2020-08-29	746	562	13
2020-08-30	752	563	13
2020-08-31	807	569	13
2020-09-01	831	592	15
2020-09-02	836	598	15
2020-09-03	861	599	15
2020-09-04	888	604	15
2020-09-05	895	620	15
2020-09-06	895	620	15
2020-09-07	940	630	17
2020-09-08	941	633	17
2020-09-10	959	645	17
2020-09-11	959	645	17
2020-09-12	1086	671	20
2020-09-13	1086	671	20
2020-09-14	1185	691	24
2020-09-15	1236	703	24
2020-09-16	1236	703	24
2020-09-17	1333	732	25
2020-09-18	1387	854	26
2020-09-19	1435	854	26
2020-09-20	1495	904	26
2020-09-21	1516	917	26
2020-09-22	1587	920	26
2020-09-23	1674	939	26
2020-09-24	1674	939	26
2020-09-25	1820	1039	29
2020-09-26	1951	1056	29
2020-09-27	1990	1073	29
2020-09-28	2054	1112	31
2020-09-29	2088	1126	34
2020-09-30	2135	1153	35
2020-10-01	2135	1153	35
2020-10-02	2213	1164	35
2020-10-03	2259	1167	36
2020-10-04	2346	1258	36
2020-10-05	2361	1278	36
2020-10-06	2475	1345	36
2020-10-07	2544	1386	39
2020-10-08	2754	1393	39
2020-10-09	2854	1480	39
2020-10-10	2854	1480	39
2020-10-11	3016	1560	40
2020-10-12	3036	1595	41
2020-10-13	3079	2330	42
2020-10-14	3079	2330	42
2020-10-15	3235	2394	45
2020-10-16	3235	2394	45
2020-10-17	3465	2504	46
2020-10-18	3626	2536	47
2020-10-19	3636	2543	49
2020-10-20	3653	2646	51
2020-10-21	3688	2691	57
2020-10-22	3761	2707	57
2020-10-23	3858	2745	59
2020-10-24	3879	2836	61
2020-10-25	3885	3075	61
2020-10-26	3891	3093	63
2020-10-27	3974	3358	63
2020-10-28	4080	3478	65
2020-10-29	4088	3493	65
2020-10-30	4136	3494	65
2020-10-31	4149	3601	65
2020-11-01	4189	3655	66
2020-11-02	4189	3655	66
2020-11-03	4189	3655	66
2020-11-04	4189	3655	66
2020-11-05	4189	3655	66
2020-11-06	4189	3655	66
2020-11-07	4189	3655	66
2020-11-08	4189	3655	66
2020-11-10	4501	3873	69
2020-11-10	4501	3873	69
2020-11-11	4604	3917	71
2020-11-12	4604	3917	71
2020-11-13	4615	3936	71
