date	cases	recoveries	deaths
2020-05-29	1468	532	71
2020-05-30	1510	564	72
2020-05-31	1541	596	74
2020-06-01	1586	625	75
2020-06-02	1630	625	75
2020-06-03	1668	636	75
2020-06-04	1722	639	79
2020-06-05	1776	673	93
2020-06-06	1840	673	94
2020-06-07	1904	673	94
2020-06-08	2014	673	94
2020-06-09	2194	704	97
2020-06-10	2383	757	98
2020-06-11	2524	757	98
2020-06-12	2582	830	110
2020-06-13	2707	866	110
2020-06-14	2840	902	116
2020-06-15	2941	1044	123
2020-06-16	3116	1088	123
2020-06-17	3200	1104	123
2020-06-18	3366	1126	123
2020-06-19	3573	1169	123
2020-06-20	3685	1245	138
2020-06-21	3797	1283	138
2020-06-22	3908	1321	145
2020-06-23	4062	1363	146
2020-06-24	4194	1402	152
2020-06-25	4297	1461	155
2020-06-26	4469	1617	157
2020-06-27	4615	1658	159
2020-06-28	4807	1718	163
2020-06-29	4995	1770	164
2020-06-30	5084	1839	168
2020-07-01	5214	1891	168
2020-07-02	5379	1941	168
2020-07-03	5559	1982	175
2020-07-04	5754	2023	175
2020-07-05	5890	2118	199
2020-07-06	5974	2197	200
2020-07-07	6192	2242	202
2020-07-08	6358	2257	205
2020-07-09	6488	2446	209
2020-07-10	6620	2476	209
2020-07-11	6800	2652	217
2020-07-12	6973	2759	223
2020-07-13	7097	3018	226
2020-07-14	7294	3162	239
2020-07-15	7452	3275	251
2020-07-16	7630	3486	266
2020-07-17	7713	3598	268
2020-07-18	7881	3679	270
2020-07-19	8164	4476	281
2020-07-20	8164	4476	281
2020-07-21	8257	4764	284
2020-07-22	8407	5034	287
2020-07-23	8527	5344	287
2020-07-24	8612	5675	290
2020-07-25	8748	5809	293
2020-07-27	8881	5963	302
2020-07-28	8991	6095	307
2020-07-30	9346	6373	316
2020-07-31	9422	6482	316
2020-08-02	9647	6639	321
2020-08-03	9744	6639	321
2020-08-04	9861	6780	328
2020-08-05	9987	6935	329
2020-08-06	10169	7010	330
2020-08-07	10257	7084	334
2020-08-09	10364	7153	334
2020-08-10	10531	7266	335
2020-08-11	10585	7388	337
2020-08-12	10675	7450	338
2020-08-14	10793	7630	343
2020-08-15	10793	7630	343
2020-08-16	11051	7753	343
2020-08-17	11148	7840	346
2020-08-18	11187	8063	346
2020-08-19	11219	8131	347
2020-08-20	11278	8210	347
2020-08-21	11376	8300	347
2020-08-22	11437	8369	348
2020-08-23	11470	8461	349
2020-08-24	11516	8554	350
2020-08-25	11568	8692	350
2020-08-26	11638	8801	350
2020-08-29	11841	9080	360
2020-08-30	11870	9160	360
2020-08-31	11978	9247	360
2020-09-01	12057	9322	360
2020-09-02	12194	9412	364
2020-09-03	12244	9499	367
2020-09-04	12321	9563	368
2020-09-05	12475	9613	370
2020-09-06	12475	9613	370
2020-09-07	12695	9746	372
2020-09-08	12746	9846	373
2020-09-10	12864	9886	374
2020-09-11	12864	9886	374
2020-09-12	13235	10103	376
2020-09-13	13291	10150	380
2020-09-14	13476	10213	383
2020-09-15	13583	10213	383
2020-09-16	13583	10213	383
2020-09-17	13867	10357	386
2020-09-18	14026	10421	387
2020-09-19	14193	10461	389
2020-09-20	14367	10537	397
2020-09-21	14403	10633	400
2020-09-22	14524	10722	401
2020-09-23	14648	10803	402
2020-09-24	14813	10877	405
2020-09-25	14982	10961	406
2020-09-26	15175	11111	410
2020-09-27	15295	11328	413
2020-09-28	15354	11503	413
2020-09-29	15501	11966	416
2020-09-30	15579	12340	420
2020-10-01	15579	12340	420
2020-10-02	15772	12773	420
2020-10-03	15815	12891	424
2020-10-04	15883	13013	427
2020-10-05	15900	13169	427
2020-10-06	15946	13369	427
2020-10-07	16085	13454	427
2020-10-08	16298	13581	429
2020-10-09	16399	13692	431
2020-10-10	16399	13692	431
2020-10-11	16738	13891	434
2020-10-12	16819	14049	436
2020-10-13	16917	14292	440
2020-10-14	17066	14370	442
2020-10-15	17179	14489	442
2020-10-16	17179	14489	442
2020-10-17	17352	14828	444
2020-10-18	17483	14943	445
2020-10-19	17526	15033	445
2020-10-20	17593	15133	445
2020-10-21	17690	15322	445
2020-10-22	17767	15422	445
2020-10-23	17828	15509	447
2020-10-24	17893	15564	447
2020-10-25	17936	15664	451
2020-10-26	17950	15744	451
2020-10-27	18155	16124	451
2020-10-28	18275	16230	453
2020-10-29	18298	16301	463
2020-10-30	18339	16383	464
2020-10-31	18345	16444	467
2020-11-01	18370	16551	467
2020-11-02	18372	16617	468
2020-11-03	18372	16617	468
2020-11-04	18372	16617	468
2020-11-05	18372	16617	468
2020-11-06	18372	16617	468
2020-11-07	18372	16617	468
2020-11-08	18372	16617	468
2020-11-10	18760	16897	470
2020-11-10	18760	16897	470
2020-11-11	19034	17064	472
2020-11-12	19034	17064	472
2020-11-13	19060	17092	472
