date	cases	recoveries	deaths
2020-05-30	165	72	2
2020-05-31	165	72	2
2020-06-01	165	80	2
2020-06-02	165	81	2
2020-06-03	165	82	2
2020-06-04	165	90	2
2020-06-05	167	95	2
2020-06-06	168	107	2
2020-06-07	169	109	2
2020-06-08	169	129	2
2020-06-09	170	130	2
2020-06-10	170	133	2
2020-06-11	170	135	2
2020-06-12	170	135	2
2020-06-13	170	136	2
2020-06-14	170	137	2
2020-06-15	170	137	2
2020-06-16	171	137	2
2020-06-17	171	145	2
2020-06-18	171	146	2
2020-06-19	173	149	2
2020-06-20	175	149	2
2020-06-21	176	149	2
2020-06-22	177	149	2
2020-06-23	177	149	2
2020-06-24	179	151	2
2020-06-25	188	151	2
2020-06-26	197	151	2
2020-06-27	201	151	2
2020-06-28	201	154	2
2020-06-29	204	154	2
2020-06-30	206	157	2
2020-07-01	206	159	2
2020-07-02	206	165	2
2020-07-03	206	171	2
2020-07-04	206	174	2
2020-07-05	206	174	2
2020-07-06	206	174	2
2020-07-07	206	176	2
2020-07-08	206	178	2
2020-07-09	214	187	2
2020-07-10	214	188	2
2020-07-11	214	188	2
2020-07-12	214	188	2
2020-07-13	215	188	2
2020-07-14	215	188	2
2020-07-15	215	188	2
2020-07-16	215	189	2
2020-07-17	216	191	2
2020-07-18	216	192	2
2020-07-19	217	209	2
2020-07-20	217	209	2
2020-07-21	217	209	2
2020-07-22	217	209	2
2020-07-23	218	209	2
2020-07-24	218	211	2
2020-07-25	266	212	2
2020-07-27	266	212	2
2020-07-28	266	214	2
2020-07-30	280	214	2
2020-07-31	283	214	2
2020-08-02	284	214	2
2020-08-03	284	215	2
2020-08-04	287	265	2
2020-08-05	287	265	2
2020-08-06	291	265	2
2020-08-07	291	265	2
2020-08-09	292	265	2
2020-08-10	296	279	2
2020-08-11	299	279	2
2020-08-12	303	279	2
2020-08-14	312	286	2
2020-08-15	312	286	2
2020-08-16	328	286	2
2020-08-17	329	288	2
2020-08-18	329	294	2
2020-08-19	332	298	2
2020-08-20	337	298	2
2020-08-21	339	298	2
2020-08-22	340	307	2
2020-08-23	349	311	2
2020-08-24	357	314	2
2020-08-25	360	316	2
2020-08-26	361	318	2
2020-08-29	379	324	2
2020-08-30	382	325	2
2020-08-31	384	329	2
2020-09-01	392	335	2
2020-09-02	396	336	2
2020-09-03	422	351	2
2020-09-04	426	356	2
2020-09-05	435	359	2
2020-09-06	435	359	2
2020-09-07	448	360	2
2020-09-08	455	367	2
2020-09-10	456	368	2
2020-09-11	456	368	2
2020-09-12	465	379	3
2020-09-13	469	385	3
2020-09-14	474	394	3
2020-09-15	479	394	3
2020-09-16	479	394	3
2020-09-17	483	412	3
2020-09-18	485	416	3
2020-09-19	488	421	3
2020-09-20	489	421	3
2020-09-21	492	423	3
2020-09-22	503	429	3
2020-09-23	532	433	3
2020-09-24	550	434	3
2020-09-25	556	448	4
2020-09-26	563	448	4
2020-09-27	569	450	4
2020-09-28	573	450	4
2020-09-29	575	451	4
2020-09-30	577	495	4
2020-10-01	577	495	4
2020-10-02	590	503	4
2020-10-03	597	524	4
2020-10-04	603	528	5
2020-10-05	605	531	5
2020-10-06	610	550	5
2020-10-07	623	553	5
2020-10-08	629	555	5
2020-10-09	632	559	5
2020-10-10	632	559	5
2020-10-11	645	568	5
2020-10-12	649	568	5
2020-10-13	662	574	5
2020-10-14	673	584	5
2020-10-15	673	588	5
2020-10-16	673	588	5
2020-10-17	691	597	5
2020-10-18	714	610	6
2020-10-19	715	619	6
2020-10-20	715	619	6
2020-10-21	735	628	7
2020-10-22	752	633	7
2020-10-23	761	645	7
2020-10-24	766	654	7
2020-10-25	780	662	7
2020-10-26	782	664	7
2020-10-27	791	672	7
2020-10-28	805	679	7
2020-10-29	814	683	7
2020-10-30	821	683	7
2020-10-31	822	701	7
2020-11-01	826	716	7
2020-11-02	829	722	8
2020-11-03	829	722	8
2020-11-04	829	722	8
2020-11-05	829	722	8
2020-11-06	829	722	8
2020-11-07	829	722	8
2020-11-08	829	722	8
2020-11-10	893	783	10
2020-11-10	893	783	10
2020-11-11	915	802	10
2020-11-12	915	802	10
2020-11-13	928	802	11
