date	cases	recoveries	deaths
2020-05-30	86	22	2
2020-05-31	91	22	2
2020-06-01	91	22	2
2020-06-02	92	25	2
2020-06-03	92	25	2
2020-06-04	92	25	2
2020-06-05	92	25	3
2020-06-06	92	37	4
2020-06-07	92	40	4
2020-06-08	92	40	4
2020-06-09	92	46	4
2020-06-10	92	47	4
2020-06-11	92	48	4
2020-06-12	95	49	4
2020-06-13	98	58	5
2020-06-14	101	58	6
2020-06-15	101	62	6
2020-06-16	104	63	6
2020-06-17	105	65	6
2020-06-18	105	65	6
2020-06-19	107	68	8
2020-06-20	116	71	8
2020-06-21	116	72	8
2020-06-22	116	72	8
2020-06-23	118	72	9
2020-06-24	118	73	10
2020-06-25	120	78	10
2020-06-26	124	88	10
2020-06-27	125	89	10
2020-06-28	125	89	10
2020-06-29	125	89	11
2020-06-30	125	89	12
2020-07-01	129	90	12
2020-07-02	130	91	12
2020-07-03	136	94	12
2020-07-04	137	94	13
2020-07-05	141	95	13
2020-07-06	141	95	13
2020-07-07	144	96	13
2020-07-08	151	98	13
2020-07-09	155	98	14
2020-07-10	158	101	14
2020-07-11	162	102	16
2020-07-12	163	102	16
2020-07-13	163	103	16
2020-07-14	168	104	16
2020-07-15	170	105	16
2020-07-16	171	106	16
2020-07-17	173	107	16
2020-07-18	179	107	16
2020-07-19	181	110	16
2020-07-20	181	110	16
2020-07-21	181	111	16
2020-07-22	185	111	16
2020-07-23	195	116	16
2020-07-24	196	117	16
2020-07-25	200	117	16
2020-07-27	200	117	16
2020-07-28	200	117	16
2020-07-30	214	118	18
2020-07-31	217	118	18
2020-08-02	235	118	19
2020-08-03	235	118	19
2020-08-04	238	118	20
2020-08-05	239	135	20
2020-08-06	240	135	20
2020-08-07	240	148	20
2020-08-09	243	148	21
2020-08-10	253	149	22
2020-08-11	258	151	22
2020-08-12	260	151	24
2020-08-14	274	158	24
2020-08-15	274	158	24
2020-08-16	279	158	24
2020-08-17	279	158	24
2020-08-18	280	158	24
2020-08-19	286	158	24
2020-08-20	286	159	24
2020-08-21	287	160	24
2020-08-22	288	160	24
2020-08-23	288	164	24
2020-08-24	289	165	24
2020-08-25	300	166	24
2020-08-26	303	171	24
2020-08-29	332	173	25
2020-08-30	343	182	25
2020-08-31	343	186	25
2020-09-01	349	186	25
2020-09-02	353	186	25
2020-09-03	361	186	25
2020-09-04	364	186	25
2020-09-05	369	187	26
2020-09-06	369	187	26
2020-09-07	391	197	26
2020-09-08	394	197	26
2020-09-10	397	202	26
2020-09-11	397	202	26
2020-09-12	458	210	30
2020-09-13	466	210	30
2020-09-14	467	210	30
2020-09-15	476	237	30
2020-09-16	476	237	30
2020-09-17	510	271	30
2020-09-18	523	275	30
2020-09-19	530	276	31
2020-09-20	536	280	31
2020-09-21	536	307	31
2020-09-22	541	335	31
2020-09-23	572	353	31
2020-09-24	579	367	31
2020-09-25	590	379	32
2020-09-26	600	391	34
2020-09-27	645	402	34
2020-09-28	647	402	34
2020-09-29	665	421	34
2020-09-30	693	441	34
2020-10-01	693	441	34
2020-10-02	722	466	37
2020-10-03	724	466	37
2020-10-04	728	472	37
2020-10-05	752	501	37
2020-10-06	758	531	37
2020-10-07	762	551	37
2020-10-08	774	571	37
2020-10-09	785	585	38
2020-10-10	785	585	38
2020-10-11	803	640	39
2020-10-12	804	670	39
2020-10-13	807	670	39
2020-10-14	825	684	39
2020-10-15	832	684	39
2020-10-16	832	684	39
2020-10-17	862	701	43
2020-10-18	877	721	44
2020-10-19	880	721	44
2020-10-20	915	727	45
2020-10-21	917	727	45
2020-10-22	928	747	46
2020-10-23	961	760	46
2020-10-24	969	760	47
2020-10-25	995	768	48
2020-10-26	995	773	48
2020-10-27	1017	785	48
2020-10-28	1040	788	48
2020-10-29	1049	793	48
2020-10-30	1081	803	48
2020-10-31	1081	803	49
2020-11-01	1082	803	49
2020-11-02	1087	833	52
2020-11-03	1087	833	52
2020-11-04	1087	833	52
2020-11-05	1087	833	52
2020-11-06	1087	833	52
2020-11-07	1087	833	52
2020-11-08	1087	833	52
2020-11-10	1235	926	56
2020-11-10	1235	926	56
2020-11-11	1281	981	57
2020-11-12	1281	981	57
2020-11-13	1294	992	59
